day,date,hospitalized,icu,ventilated
11,2020-04-13,22900.049379061646,6870.014813718488,4580.009875812328
12,2020-04-14,25268.341783349315,7580.5025350047945,5053.668356669863
13,2020-04-15,27860.29195669433,8358.087587008296,5572.058391338869
14,2020-04-16,30692.271718780976,9207.681515634293,6138.454343756195
15,2020-04-17,33780.767753403285,10134.230326020988,6756.153550680654
16,2020-04-18,37142.09081598482,11142.62724479544,7428.418163196955
17,2020-04-19,40792.01183752832,12237.603551258493,8158.402367505667
18,2020-04-20,44745.31598922977,13423.594796768928,8949.063197845957
19,2020-04-21,49015.2667222718,14704.580016681546,9803.053344454354
20,2020-04-22,53612.97365044814,16083.892095134419,10722.594730089622
21,2020-04-23,58546.66115435574,17563.998346306733,11709.332230871165
22,2020-04-24,63820.83901952102,19146.251705856324,12764.167803904216
23,2020-04-25,69435.38252368872,20830.61475710661,13887.07650473772
24,2020-04-26,75384.53734760324,22615.361204280984,15076.907469520665
25,2020-04-27,81655.87456916994,24496.762370750977,16331.174913833966
26,2020-04-28,88229.23269365239,26468.769808095705,17645.84653873049
27,2020-04-29,95075.69677992421,28522.7090339773,19015.139355984866
28,2020-04-30,102156.67849256028,30647.00354776805,20431.335698512034
29,2020-05-01,109423.17415760318,32826.95224728092,21884.63483152064
30,2020-05-02,116815.2889748374,35044.58669245121,23363.05779496749
31,2020-05-03,124262.12235483294,37278.636706449906,24852.424470966565
32,2020-05-04,131682.10951401736,39504.63285420521,26336.42190280347
33,2020-05-05,138983.90553837037,41695.17166151118,27796.78110767406
34,2020-05-06,146067.87802599627,43820.36340779881,29213.575605199265
35,2020-05-07,152828.24190945644,45848.47257283691,30565.648381891253
36,2020-05-08,159155.82533146627,47746.74759943993,31831.165066293266
37,2020-05-09,164941.40062279114,49482.420186837204,32988.280124558194
38,2020-05-10,170079.45385673037,51023.836157019134,34015.89077134611
39,2020-05-11,174472.20663231378,52341.66198969423,34894.44132646284
40,2020-05-12,178033.65275450284,53410.09582635085,35606.73055090045
41,2020-05-13,180693.3389052758,54208.00167158269,36138.66778105521
42,2020-05-14,182399.60977241863,54719.88293172559,36479.921954483725
43,2020-05-15,183122.05926455,54936.61777936504,36624.41185290995
44,2020-05-16,182852.98111789674,54855.89433536888,36570.59622357937
45,2020-05-17,181607.69025372248,54482.30707611679,36321.538050744566
46,2020-05-18,179423.68189804256,53827.10456941277,35884.73637960851
47,2020-05-19,176358.69659451116,52907.60897835344,35271.73931890214
48,2020-05-20,172487.8524596598,51746.3557378978,34497.57049193198
49,2020-05-21,167900.07922043372,50370.02376613021,33580.01584408677
50,2020-05-22,162694.1330773821,48808.23992321454,32538.8266154764
51,2020-05-23,156974.48348887544,47092.345046662726,31394.89669777511
52,2020-05-24,150847.34402673505,45254.203208020655,30169.468805347104
53,2020-05-25,144417.0754053034,43325.12262159097,28883.415081060608
54,2020-05-26,137783.12839006633,41334.93851701962,27556.62567801308
55,2020-05-27,131037.62725406978,39311.288176221075,26207.52545081405
56,2020-05-28,124263.629666741,37279.08890002221,24852.72593334806
57,2020-05-29,117534.04319243506,35260.21295773052,23506.80863848701
58,2020-05-30,110911.1360906316,33273.340827189386,22182.227218126412
59,2020-05-31,104446.55232751649,31333.965698254993,20889.310465503484
60,2020-06-01,98181.72691822518,29454.518075467553,19636.345383644802
61,2020-06-02,92148.5957169095,27644.578715073178,18429.71914338204
62,2020-06-03,86370.50059840083,25911.15017952025,17274.100119680166
63,2020-06-04,80863.20353896357,24258.96106168884,16172.640707792714
64,2020-06-05,75635.93862067442,22690.781586202327,15127.187724134885
65,2020-06-06,70692.44722676184,21207.73416802846,14138.489445352228
66,2020-06-07,66031.95707393065,19809.587122179335,13206.391414786456
67,2020-06-08,61650.07925745472,18495.023777236464,12330.015851490898
68,2020-06-09,57539.60868356004,17261.88260506792,11507.921736711869
69,2020-06-10,53691.22202618886,16107.366607856704,10738.244405237725
70,2020-06-11,50094.073816924356,15028.222145077307,10018.814763385104
71,2020-06-12,46736.2957478622,14020.888724358752,9347.259149572346
72,2020-06-13,43605.407090309076,13081.622127092676,8721.081418061862
73,2020-06-14,40688.645666282624,12206.593699884601,8137.729133256245
74,2020-06-15,37973.2293852102,11391.968815563247,7594.645877042087
75,2020-06-16,35446.55825885385,10633.96747765597,7089.311651770957
76,2020-06-17,33096.366263324395,9928.909878997365,6619.2732526646
77,2020-06-18,30910.831607791595,9273.249482337385,6182.166321558412
78,2020-06-19,28878.653027197346,8663.595908159623,5775.730605439516
79,2020-06-20,26989.0987353269,8096.729620597791,5397.819747065427
80,2020-06-21,25232.033717893995,7569.610115368385,5046.406743578846
81,2020-06-22,23597.930152110755,7079.3790456331335,4719.586030422244
82,2020-06-23,22077.864931209944,6623.359479362611,4415.572986241896
83,2020-06-24,20663.507559155114,6199.052267746534,4132.70151183079
84,2020-06-25,19347.10106309317,5804.130318928044,3869.420212618774
85,2020-06-26,18121.43804481346,5436.431413444225,3624.287608962739
86,2020-06-27,16979.833550092764,5093.950065027922,3395.9667100184597
87,2020-06-28,15916.096067481674,4774.828820244409,3183.219213496428
88,2020-06-29,14924.4976662267,4477.349299868103,2984.899533245247
89,2020-06-30,13999.744037559256,4199.923211267684,2799.9488075119443
90,2020-07-01,13136.94500596542,3941.083501789719,2627.3890011929907
91,2020-07-02,12331.585919159465,3699.4757757480256,2466.3171838319395
92,2020-07-03,11579.500201011077,3473.850060302764,2315.9000402023084
93,2020-07-04,10876.843254136853,3263.0529762413353,2175.368650827324
94,2020-07-05,10220.067823628895,3066.0203470885754,2044.0135647258721
95,2020-07-06,9605.900875875726,2881.770262762904,1921.180175174959
96,2020-07-07,9031.32200337667,2709.396601012908,1806.2644006754272
97,2020-07-08,8493.543334644288,2548.0630003935657,1698.7086669290438
98,2020-07-09,7989.9909055233,2396.99727165699,1597.99818110466
99,2020-07-10,7518.287432517856,2255.4862297549844,1503.6574865032453
100,2020-07-11,7076.236418382265,2122.870925514959,1415.2472836766392
