"","Continent","Country","Province","Day","Total.Detected","Active","Active.Hospitalized","Cumulative.Hospitalized","Total.Detected.Deaths","Active.Ventilated"
"8007","North America","US","Indiana","2020-08-06",46944,1228,347,7038,2904,39
"8008","North America","US","Indiana","2020-08-07",46972,1179,335,7042,2905,37
"8009","North America","US","Indiana","2020-08-08",46998,1131,323,7046,2907,36
"8010","North America","US","Indiana","2020-08-09",47023,1085,312,7050,2909,34
"8011","North America","US","Indiana","2020-08-10",47046,1041,301,7053,2910,33
"8012","North America","US","Indiana","2020-08-11",47069,998,291,7057,2912,31
"8013","North America","US","Indiana","2020-08-12",47090,956,280,7060,2913,30
"8014","North America","US","Indiana","2020-08-13",47109,916,270,7063,2914,28
"8015","North America","US","Indiana","2020-08-14",47128,878,261,7066,2916,27
"8016","North America","US","Indiana","2020-08-15",47145,840,251,7068,2917,26
"8017","North America","US","Iowa","2020-06-29",26525,3363,766,3979,742,115
"8018","North America","US","Iowa","2020-06-30",26643,3266,748,3996,747,111
"8019","North America","US","Iowa","2020-07-01",26755,3170,731,4013,751,108
"8020","North America","US","Iowa","2020-07-02",26862,3074,713,4029,754,104
"8021","North America","US","Iowa","2020-07-03",26964,2980,695,4045,758,101
"8022","North America","US","Iowa","2020-07-04",27061,2887,677,4059,762,97
"8023","North America","US","Iowa","2020-07-05",27153,2795,660,4073,765,94
"8024","North America","US","Iowa","2020-07-06",27241,2705,643,4086,768,91
"8025","North America","US","Iowa","2020-07-07",27324,2616,626,4099,771,88
"8026","North America","US","Iowa","2020-07-08",27403,2529,608,4110,774,85
"8027","North America","US","Iowa","2020-07-09",27477,2443,592,4122,777,82
"8028","North America","US","Iowa","2020-07-10",27548,2359,575,4132,779,79
"8029","North America","US","Iowa","2020-07-11",27615,2277,559,4142,782,76
"8030","North America","US","Iowa","2020-07-12",27679,2197,542,4152,784,73
"8031","North America","US","Iowa","2020-07-13",27739,2119,526,4161,787,70
"8032","North America","US","Iowa","2020-07-14",27796,2042,511,4169,789,68
"8033","North America","US","Iowa","2020-07-15",27850,1967,495,4177,791,65
"8034","North America","US","Iowa","2020-07-16",27901,1893,480,4185,793,62
"8035","North America","US","Iowa","2020-07-17",27948,1822,465,4192,794,60
"8036","North America","US","Iowa","2020-07-18",27994,1753,451,4199,796,57
"8037","North America","US","Iowa","2020-07-19",28037,1686,436,4206,798,55
"8038","North America","US","Iowa","2020-07-20",28077,1620,423,4212,799,53
"8039","North America","US","Iowa","2020-07-21",28115,1557,409,4217,801,51
"8040","North America","US","Iowa","2020-07-22",28150,1495,395,4223,802,49
"8041","North America","US","Iowa","2020-07-23",28184,1435,382,4228,803,46
"8042","North America","US","Iowa","2020-07-24",28216,1377,370,4232,805,44
"8043","North America","US","Iowa","2020-07-25",28245,1321,357,4237,806,43
"8044","North America","US","Iowa","2020-07-26",28273,1267,345,4241,807,41
"8045","North America","US","Iowa","2020-07-27",28300,1214,333,4245,808,39
"8046","North America","US","Iowa","2020-07-28",28324,1163,322,4249,809,37
"8047","North America","US","Iowa","2020-07-29",28348,1114,310,4252,810,35
"8048","North America","US","Iowa","2020-07-30",28369,1067,299,4255,811,34
"8049","North America","US","Iowa","2020-07-31",28390,1021,289,4258,811,32
"8050","North America","US","Iowa","2020-08-01",28409,977,278,4261,812,31
"8051","North America","US","Iowa","2020-08-02",28427,934,268,4264,813,29
"8052","North America","US","Iowa","2020-08-03",28443,893,259,4267,814,28
"8053","North America","US","Iowa","2020-08-04",28459,854,249,4269,814,27
"8054","North America","US","Iowa","2020-08-05",28474,816,240,4271,815,25
"8055","North America","US","Iowa","2020-08-06",28488,779,231,4273,815,24
"8056","North America","US","Iowa","2020-08-07",28500,744,223,4275,816,23
"8057","North America","US","Iowa","2020-08-08",28512,711,214,4277,816,22
"8058","North America","US","Iowa","2020-08-09",28524,678,206,4279,817,21
"8059","North America","US","Iowa","2020-08-10",28534,647,198,4280,817,20
"8060","North America","US","Iowa","2020-08-11",28544,617,191,4282,818,19
"8061","North America","US","Iowa","2020-08-12",28553,589,183,4283,818,18
"8062","North America","US","Iowa","2020-08-13",28562,561,176,4284,818,17
"8063","North America","US","Iowa","2020-08-14",28570,535,170,4285,819,16
"8064","North America","US","Iowa","2020-08-15",28577,510,163,4287,819,15
"8065","North America","US","Kansas","2020-06-29",12064,1049,259,1807,272,35
"8066","North America","US","Kansas","2020-06-30",12091,1011,251,1811,273,34
"8067","North America","US","Kansas","2020-07-01",12117,973,243,1815,273,32
"8068","North America","US","Kansas","2020-07-02",12141,936,236,1819,274,31
"8069","North America","US","Kansas","2020-07-03",12164,900,228,1822,274,30
"8070","North America","US","Kansas","2020-07-04",12186,865,221,1825,275,28
"8071","North America","US","Kansas","2020-07-05",12206,831,214,1828,275,27
"8072","North America","US","Kansas","2020-07-06",12225,798,207,1831,276,26
"8073","North America","US","Kansas","2020-07-07",12243,766,200,1834,276,25
"8074","North America","US","Kansas","2020-07-08",12260,735,194,1836,276,24
"8075","North America","US","Kansas","2020-07-09",12276,705,187,1839,277,23
"8076","North America","US","Kansas","2020-07-10",12291,676,181,1841,277,22
"8077","North America","US","Kansas","2020-07-11",12304,648,175,1843,277,21
"8078","North America","US","Kansas","2020-07-12",12317,621,169,1845,278,20
"8079","North America","US","Kansas","2020-07-13",12330,594,163,1847,278,19
"8080","North America","US","Kansas","2020-07-14",12341,569,157,1848,278,18
"8081","North America","US","Kansas","2020-07-15",12352,544,152,1850,278,17
"8082","North America","US","Kansas","2020-07-16",12362,520,146,1852,279,17
"8083","North America","US","Kansas","2020-07-17",12371,498,141,1853,279,16
"8084","North America","US","Kansas","2020-07-18",12380,476,136,1854,279,15
"8085","North America","US","Kansas","2020-07-19",12388,454,131,1855,279,14
"8086","North America","US","Kansas","2020-07-20",12395,434,126,1857,279,14
"8087","North America","US","Kansas","2020-07-21",12402,414,121,1858,280,13
"8088","North America","US","Kansas","2020-07-22",12409,395,117,1859,280,12
"8089","North America","US","Kansas","2020-07-23",12415,377,112,1860,280,12
"8090","North America","US","Kansas","2020-07-24",12421,360,108,1860,280,11
"8091","North America","US","Kansas","2020-07-25",12426,343,104,1861,280,11
"8092","North America","US","Kansas","2020-07-26",12431,327,100,1862,280,10
"8093","North America","US","Kansas","2020-07-27",12436,312,96,1863,280,10
"8094","North America","US","Kansas","2020-07-28",12440,297,92,1863,280,9
"8095","North America","US","Kansas","2020-07-29",12444,283,89,1864,281,9
"8096","North America","US","Kansas","2020-07-30",12448,270,85,1864,281,8
"8097","North America","US","Kansas","2020-07-31",12451,257,82,1865,281,8
"8098","North America","US","Kansas","2020-08-01",12454,244,79,1865,281,7
"8099","North America","US","Kansas","2020-08-02",12457,232,76,1866,281,7
"8100","North America","US","Kansas","2020-08-03",12460,221,73,1866,281,7
"8101","North America","US","Kansas","2020-08-04",12463,210,70,1867,281,6
"8102","North America","US","Kansas","2020-08-05",12465,200,67,1867,281,6
"8103","North America","US","Kansas","2020-08-06",12467,190,64,1867,281,6
"8104","North America","US","Kansas","2020-08-07",12469,181,62,1868,281,5
"8105","North America","US","Kansas","2020-08-08",12471,172,59,1868,281,5
"8106","North America","US","Kansas","2020-08-09",12473,163,57,1868,281,5
"8107","North America","US","Kansas","2020-08-10",12475,155,54,1868,281,4
"8108","North America","US","Kansas","2020-08-11",12476,147,52,1869,281,4
"8109","North America","US","Kansas","2020-08-12",12477,140,50,1869,281,4
"8110","North America","US","Kansas","2020-08-13",12479,133,48,1869,281,4
"8111","North America","US","Kansas","2020-08-14",12480,126,46,1869,281,4
"8112","North America","US","Kansas","2020-08-15",12481,120,44,1869,281,3
"8113","North America","US","Kentucky","2020-06-29",14787,2363,494,2215,615,82
"8114","North America","US","Kentucky","2020-06-30",14931,2348,492,2237,620,82
"8115","North America","US","Kentucky","2020-07-01",15073,2334,490,2258,626,81
"8116","North America","US","Kentucky","2020-07-02",15213,2318,487,2279,632,81
"8117","North America","US","Kentucky","2020-07-03",15352,2302,485,2300,638,80
"8118","North America","US","Kentucky","2020-07-04",15489,2286,482,2321,644,80
"8119","North America","US","Kentucky","2020-07-05",15624,2269,479,2341,649,79
"8120","North America","US","Kentucky","2020-07-06",15758,2251,477,2361,655,78
"8121","North America","US","Kentucky","2020-07-07",15890,2233,474,2381,660,78
"8122","North America","US","Kentucky","2020-07-08",16020,2215,471,2400,666,77
"8123","North America","US","Kentucky","2020-07-09",16148,2196,467,2420,671,76
"8124","North America","US","Kentucky","2020-07-10",16275,2176,464,2438,676,76
"8125","North America","US","Kentucky","2020-07-11",16399,2156,461,2457,681,75
"8126","North America","US","Kentucky","2020-07-12",16523,2136,457,2476,686,74
"8127","North America","US","Kentucky","2020-07-13",16644,2116,453,2494,692,73
"8128","North America","US","Kentucky","2020-07-14",16763,2095,450,2512,696,73
"8129","North America","US","Kentucky","2020-07-15",16881,2073,446,2529,701,72
"8130","North America","US","Kentucky","2020-07-16",16997,2052,442,2547,706,71
"8131","North America","US","Kentucky","2020-07-17",17111,2030,438,2564,711,70
"8132","North America","US","Kentucky","2020-07-18",17223,2008,434,2581,716,69
"8133","North America","US","Kentucky","2020-07-19",17334,1985,430,2597,720,69
"8134","North America","US","Kentucky","2020-07-20",17442,1962,426,2614,725,68
"8135","North America","US","Kentucky","2020-07-21",17549,1939,422,2630,729,67
"8136","North America","US","Kentucky","2020-07-22",17654,1916,417,2645,733,66
"8137","North America","US","Kentucky","2020-07-23",17757,1893,413,2661,738,65
"8138","North America","US","Kentucky","2020-07-24",17859,1869,409,2676,742,64
"8139","North America","US","Kentucky","2020-07-25",17958,1845,404,2691,746,64
"8140","North America","US","Kentucky","2020-07-26",18056,1821,400,2706,750,63
"8141","North America","US","Kentucky","2020-07-27",18152,1797,395,2720,754,62
"8142","North America","US","Kentucky","2020-07-28",18246,1773,391,2734,758,61
"8143","North America","US","Kentucky","2020-07-29",18339,1748,386,2748,762,60
"8144","North America","US","Kentucky","2020-07-30",18429,1724,381,2762,766,59
"8145","North America","US","Kentucky","2020-07-31",18518,1699,376,2775,769,58
"8146","North America","US","Kentucky","2020-08-01",18606,1674,372,2788,773,57
"8147","North America","US","Kentucky","2020-08-02",18691,1650,367,2801,776,57
"8148","North America","US","Kentucky","2020-08-03",18775,1625,362,2814,780,56
"8149","North America","US","Kentucky","2020-08-04",18857,1600,357,2826,783,55
"8150","North America","US","Kentucky","2020-08-05",18937,1575,353,2838,787,54
"8151","North America","US","Kentucky","2020-08-06",19016,1551,348,2850,790,53
"8152","North America","US","Kentucky","2020-08-07",19093,1526,343,2861,793,52
"8153","North America","US","Kentucky","2020-08-08",19169,1501,338,2873,796,51
"8154","North America","US","Kentucky","2020-08-09",19242,1477,333,2884,799,50
"8155","North America","US","Kentucky","2020-08-10",19315,1452,328,2895,802,50
"8156","North America","US","Kentucky","2020-08-11",19385,1427,323,2905,805,49
"8157","North America","US","Kentucky","2020-08-12",19454,1403,318,2915,808,48
"8158","North America","US","Kentucky","2020-08-13",19522,1379,313,2926,811,47
"8159","North America","US","Kentucky","2020-08-14",19588,1354,309,2935,814,46
"8160","North America","US","Kentucky","2020-08-15",19652,1330,304,2945,816,45
"8161","North America","US","Louisiana","2020-06-29",48808,3651,861,7319,3300,123
"8162","North America","US","Louisiana","2020-06-30",48957,3560,843,7341,3310,120
"8163","North America","US","Louisiana","2020-07-01",49100,3470,824,7362,3321,117
"8164","North America","US","Louisiana","2020-07-02",49239,3381,806,7383,3331,114
"8165","North America","US","Louisiana","2020-07-03",49373,3294,788,7403,3341,111
"8166","North America","US","Louisiana","2020-07-04",49502,3207,770,7423,3350,108
"8167","North America","US","Louisiana","2020-07-05",49627,3123,752,7441,3359,105
"8168","North America","US","Louisiana","2020-07-06",49747,3039,735,7459,3368,102
"8169","North America","US","Louisiana","2020-07-07",49863,2956,718,7477,3377,99
"8170","North America","US","Louisiana","2020-07-08",49975,2875,701,7494,3385,96
"8171","North America","US","Louisiana","2020-07-09",50083,2796,684,7510,3393,93
"8172","North America","US","Louisiana","2020-07-10",50187,2718,667,7525,3400,90
"8173","North America","US","Louisiana","2020-07-11",50287,2641,651,7540,3408,88
"8174","North America","US","Louisiana","2020-07-12",50383,2565,634,7555,3415,85
"8175","North America","US","Louisiana","2020-07-13",50476,2491,618,7569,3421,83
"8176","North America","US","Louisiana","2020-07-14",50565,2419,603,7582,3428,80
"8177","North America","US","Louisiana","2020-07-15",50651,2348,587,7595,3434,78
"8178","North America","US","Louisiana","2020-07-16",50733,2278,572,7607,3440,75
"8179","North America","US","Louisiana","2020-07-17",50813,2210,557,7619,3446,73
"8180","North America","US","Louisiana","2020-07-18",50889,2143,542,7631,3452,71
"8181","North America","US","Louisiana","2020-07-19",50962,2077,528,7642,3457,68
"8182","North America","US","Louisiana","2020-07-20",51032,2013,514,7652,3462,66
"8183","North America","US","Louisiana","2020-07-21",51100,1951,500,7662,3467,64
"8184","North America","US","Louisiana","2020-07-22",51165,1890,486,7672,3472,62
"8185","North America","US","Louisiana","2020-07-23",51227,1830,472,7681,3477,60
"8186","North America","US","Louisiana","2020-07-24",51286,1771,459,7690,3481,58
"8187","North America","US","Louisiana","2020-07-25",51343,1715,446,7699,3485,56
"8188","North America","US","Louisiana","2020-07-26",51398,1659,434,7707,3489,54
"8189","North America","US","Louisiana","2020-07-27",51450,1605,421,7715,3493,52
"8190","North America","US","Louisiana","2020-07-28",51501,1552,409,7722,3497,50
"8191","North America","US","Louisiana","2020-07-29",51549,1501,397,7730,3501,49
"8192","North America","US","Louisiana","2020-07-30",51595,1450,385,7737,3504,47
"8193","North America","US","Louisiana","2020-07-31",51639,1401,374,7743,3507,45
"8194","North America","US","Louisiana","2020-08-01",51681,1354,363,7749,3510,44
"8195","North America","US","Louisiana","2020-08-02",51721,1308,352,7755,3513,42
"8196","North America","US","Louisiana","2020-08-03",51760,1263,341,7761,3516,41
"8197","North America","US","Louisiana","2020-08-04",51797,1219,331,7767,3519,39
"8198","North America","US","Louisiana","2020-08-05",51832,1176,321,7772,3522,38
"8199","North America","US","Louisiana","2020-08-06",51866,1135,311,7777,3524,36
"8200","North America","US","Louisiana","2020-08-07",51898,1095,301,7782,3526,35
"8201","North America","US","Louisiana","2020-08-08",51928,1056,292,7787,3529,34
"8202","North America","US","Louisiana","2020-08-09",51958,1018,283,7791,3531,32
"8203","North America","US","Louisiana","2020-08-10",51986,981,274,7795,3533,31
"8204","North America","US","Louisiana","2020-08-11",52012,946,265,7799,3535,30
"8205","North America","US","Louisiana","2020-08-12",52038,911,257,7803,3537,29
"8206","North America","US","Louisiana","2020-08-13",52062,878,248,7807,3539,28
"8207","North America","US","Louisiana","2020-08-14",52085,845,240,7810,3540,27
"8208","North America","US","Louisiana","2020-08-15",52107,814,232,7813,3542,26
"8209","North America","US","Maine","2020-06-29",3160,442,95,474,119,15
"8210","North America","US","Maine","2020-06-30",3184,436,94,478,120,15
"8211","North America","US","Maine","2020-07-01",3207,431,93,481,121,15
"8212","North America","US","Maine","2020-07-02",3230,425,92,485,122,15
"8213","North America","US","Maine","2020-07-03",3252,420,91,488,123,15
"8214","North America","US","Maine","2020-07-04",3274,414,90,491,124,14
"8215","North America","US","Maine","2020-07-05",3296,408,89,494,125,14
"8216","North America","US","Maine","2020-07-06",3317,402,88,498,125,14
"8217","North America","US","Maine","2020-07-07",3337,397,87,501,126,14
"8218","North America","US","Maine","2020-07-08",3357,391,86,504,127,13
"8219","North America","US","Maine","2020-07-09",3377,384,84,507,128,13
"8220","North America","US","Maine","2020-07-10",3396,378,83,509,128,13
"8221","North America","US","Maine","2020-07-11",3415,372,82,512,129,13
"8222","North America","US","Maine","2020-07-12",3433,366,81,515,130,13
"8223","North America","US","Maine","2020-07-13",3451,360,80,518,130,12
"8224","North America","US","Maine","2020-07-14",3468,354,79,520,131,12
"8225","North America","US","Maine","2020-07-15",3485,348,78,523,132,12
"8226","North America","US","Maine","2020-07-16",3501,341,76,525,132,12
"8227","North America","US","Maine","2020-07-17",3518,335,75,528,133,11
"8228","North America","US","Maine","2020-07-18",3533,329,74,530,134,11
"8229","North America","US","Maine","2020-07-19",3548,323,73,532,134,11
"8230","North America","US","Maine","2020-07-20",3563,316,72,534,135,11
"8231","North America","US","Maine","2020-07-21",3578,310,70,537,135,11
"8232","North America","US","Maine","2020-07-22",3592,304,69,539,136,10
"8233","North America","US","Maine","2020-07-23",3605,298,68,541,136,10
"8234","North America","US","Maine","2020-07-24",3619,292,67,543,137,10
"8235","North America","US","Maine","2020-07-25",3631,286,66,545,137,10
"8236","North America","US","Maine","2020-07-26",3644,280,64,547,138,9
"8237","North America","US","Maine","2020-07-27",3656,274,63,548,138,9
"8238","North America","US","Maine","2020-07-28",3668,268,62,550,139,9
"8239","North America","US","Maine","2020-07-29",3679,262,61,552,139,9
"8240","North America","US","Maine","2020-07-30",3690,256,60,554,140,9
"8241","North America","US","Maine","2020-07-31",3701,250,58,555,140,8
"8242","North America","US","Maine","2020-08-01",3712,244,57,557,140,8
"8243","North America","US","Maine","2020-08-02",3722,239,56,558,141,8
"8244","North America","US","Maine","2020-08-03",3731,233,55,560,141,8
"8245","North America","US","Maine","2020-08-04",3741,227,54,561,142,8
"8246","North America","US","Maine","2020-08-05",3750,222,53,563,142,7
"8247","North America","US","Maine","2020-08-06",3759,216,52,564,142,7
"8248","North America","US","Maine","2020-08-07",3767,211,50,565,143,7
"8249","North America","US","Maine","2020-08-08",3776,206,49,566,143,7
"8250","North America","US","Maine","2020-08-09",3784,200,48,568,143,7
"8251","North America","US","Maine","2020-08-10",3792,195,47,569,143,7
"8252","North America","US","Maine","2020-08-11",3799,190,46,570,144,6
"8253","North America","US","Maine","2020-08-12",3806,185,45,571,144,6
"8254","North America","US","Maine","2020-08-13",3813,180,44,572,144,6
"8255","North America","US","Maine","2020-08-14",3820,175,43,573,145,6
"8256","North America","US","Maine","2020-08-15",3827,171,42,574,145,6
"8257","North America","US","Maryland","2020-06-29",67056,7402,1715,10057,3243,251
"8258","North America","US","Maryland","2020-06-30",67315,7182,1674,10096,3256,243
"8259","North America","US","Maryland","2020-07-01",67562,6965,1633,10133,3268,235
"8260","North America","US","Maryland","2020-07-02",67797,6751,1592,10169,3280,228
"8261","North America","US","Maryland","2020-07-03",68020,6539,1551,10202,3291,220
"8262","North America","US","Maryland","2020-07-04",68233,6331,1511,10234,3301,213
"8263","North America","US","Maryland","2020-07-05",68436,6127,1471,10264,3311,205
"8264","North America","US","Maryland","2020-07-06",68628,5926,1431,10293,3321,198
"8265","North America","US","Maryland","2020-07-07",68811,5728,1392,10321,3330,191
"8266","North America","US","Maryland","2020-07-08",68984,5534,1353,10347,3338,184
"8267","North America","US","Maryland","2020-07-09",69148,5345,1315,10371,3346,178
"8268","North America","US","Maryland","2020-07-10",69304,5159,1277,10395,3354,171
"8269","North America","US","Maryland","2020-07-11",69452,4977,1240,10417,3361,165
"8270","North America","US","Maryland","2020-07-12",69592,4800,1204,10438,3368,159
"8271","North America","US","Maryland","2020-07-13",69724,4627,1168,10458,3375,153
"8272","North America","US","Maryland","2020-07-14",69849,4458,1133,10476,3381,147
"8273","North America","US","Maryland","2020-07-15",69968,4293,1098,10494,3387,141
"8274","North America","US","Maryland","2020-07-16",70080,4132,1064,10511,3392,135
"8275","North America","US","Maryland","2020-07-17",70185,3976,1031,10527,3398,130
"8276","North America","US","Maryland","2020-07-18",70285,3824,998,10542,3403,125
"8277","North America","US","Maryland","2020-07-19",70379,3677,966,10556,3407,120
"8278","North America","US","Maryland","2020-07-20",70468,3533,935,10569,3412,115
"8279","North America","US","Maryland","2020-07-21",70552,3394,904,10582,3416,110
"8280","North America","US","Maryland","2020-07-22",70631,3260,875,10594,3420,105
"8281","North America","US","Maryland","2020-07-23",70705,3129,845,10605,3423,101
"8282","North America","US","Maryland","2020-07-24",70776,3002,817,10615,3427,96
"8283","North America","US","Maryland","2020-07-25",70841,2880,789,10625,3430,92
"8284","North America","US","Maryland","2020-07-26",70903,2761,762,10635,3433,88
"8285","North America","US","Maryland","2020-07-27",70962,2647,736,10643,3436,84
"8286","North America","US","Maryland","2020-07-28",71017,2536,710,10652,3439,81
"8287","North America","US","Maryland","2020-07-29",71068,2429,686,10659,3441,77
"8288","North America","US","Maryland","2020-07-30",71116,2326,661,10667,3444,73
"8289","North America","US","Maryland","2020-07-31",71162,2226,638,10673,3446,70
"8290","North America","US","Maryland","2020-08-01",71204,2130,615,10680,3448,67
"8291","North America","US","Maryland","2020-08-02",71244,2038,593,10686,3450,64
"8292","North America","US","Maryland","2020-08-03",71282,1949,571,10691,3452,61
"8293","North America","US","Maryland","2020-08-04",71317,1863,550,10697,3454,58
"8294","North America","US","Maryland","2020-08-05",71350,1780,530,10702,3455,55
"8295","North America","US","Maryland","2020-08-06",71380,1701,510,10706,3457,53
"8296","North America","US","Maryland","2020-08-07",71409,1625,491,10710,3458,50
"8297","North America","US","Maryland","2020-08-08",71436,1552,473,10715,3460,48
"8298","North America","US","Maryland","2020-08-09",71461,1481,455,10718,3461,45
"8299","North America","US","Maryland","2020-08-10",71485,1414,438,10722,3462,43
"8300","North America","US","Maryland","2020-08-11",71507,1349,421,10725,3463,41
"8301","North America","US","Maryland","2020-08-12",71528,1287,405,10728,3464,39
"8302","North America","US","Maryland","2020-08-13",71547,1227,389,10731,3465,37
"8303","North America","US","Maryland","2020-08-14",71565,1170,374,10734,3466,35
"8304","North America","US","Maryland","2020-08-15",71582,1115,360,10736,3467,33
"8305","North America","US","Massachusetts","2020-06-29",107415,4826,1370,16112,7935,152
"8306","North America","US","Massachusetts","2020-06-30",107486,4596,1317,16123,7947,145
"8307","North America","US","Massachusetts","2020-07-01",107552,4376,1266,16133,7958,137
"8308","North America","US","Massachusetts","2020-07-02",107613,4165,1217,16142,7969,130
"8309","North America","US","Massachusetts","2020-07-03",107669,3962,1170,16150,7978,123
"8310","North America","US","Massachusetts","2020-07-04",107721,3769,1123,16158,7988,117
"8311","North America","US","Massachusetts","2020-07-05",107769,3584,1079,16165,7996,110
"8312","North America","US","Massachusetts","2020-07-06",107813,3407,1036,16172,8004,105
"8313","North America","US","Massachusetts","2020-07-07",107855,3238,995,16178,8011,99
"8314","North America","US","Massachusetts","2020-07-08",107892,3076,955,16184,8018,94
"8315","North America","US","Massachusetts","2020-07-09",107927,2922,916,16189,8025,88
"8316","North America","US","Massachusetts","2020-07-10",107959,2775,879,16194,8031,84
"8317","North America","US","Massachusetts","2020-07-11",107989,2634,843,16198,8036,79
"8318","North America","US","Massachusetts","2020-07-12",108016,2500,809,16202,8041,75
"8319","North America","US","Massachusetts","2020-07-13",108042,2373,775,16206,8046,70
"8320","North America","US","Massachusetts","2020-07-14",108065,2252,743,16210,8051,67
"8321","North America","US","Massachusetts","2020-07-15",108086,2136,712,16213,8055,63
"8322","North America","US","Massachusetts","2020-07-16",108106,2025,683,16216,8059,59
"8323","North America","US","Massachusetts","2020-07-17",108124,1921,654,16219,8062,56
"8324","North America","US","Massachusetts","2020-07-18",108140,1821,627,16221,8066,53
"8325","North America","US","Massachusetts","2020-07-19",108155,1726,601,16223,8069,50
"8326","North America","US","Massachusetts","2020-07-20",108170,1636,575,16225,8072,47
"8327","North America","US","Massachusetts","2020-07-21",108182,1550,551,16227,8074,44
"8328","North America","US","Massachusetts","2020-07-22",108194,1469,528,16229,8077,42
"8329","North America","US","Massachusetts","2020-07-23",108205,1391,505,16231,8079,39
"8330","North America","US","Massachusetts","2020-07-24",108215,1318,484,16232,8081,37
"8331","North America","US","Massachusetts","2020-07-25",108224,1248,463,16234,8083,35
"8332","North America","US","Massachusetts","2020-07-26",108232,1182,443,16235,8085,33
"8333","North America","US","Massachusetts","2020-07-27",108240,1119,424,16236,8086,31
"8334","North America","US","Massachusetts","2020-07-28",108247,1060,406,16237,8088,29
"8335","North America","US","Massachusetts","2020-07-29",108254,1003,388,16238,8089,27
"8336","North America","US","Massachusetts","2020-07-30",108259,949,371,16239,8091,25
"8337","North America","US","Massachusetts","2020-07-31",108265,899,355,16240,8092,24
"8338","North America","US","Massachusetts","2020-08-01",108270,850,340,16240,8093,23
"8339","North America","US","Massachusetts","2020-08-02",108274,805,325,16241,8094,21
"8340","North America","US","Massachusetts","2020-08-03",108278,762,311,16242,8095,20
"8341","North America","US","Massachusetts","2020-08-04",108282,721,297,16242,8096,19
"8342","North America","US","Massachusetts","2020-08-05",108286,682,284,16243,8097,18
"8343","North America","US","Massachusetts","2020-08-06",108289,645,272,16243,8097,16
"8344","North America","US","Massachusetts","2020-08-07",108291,610,260,16244,8098,15
"8345","North America","US","Massachusetts","2020-08-08",108294,577,249,16244,8099,15
"8346","North America","US","Massachusetts","2020-08-09",108296,546,238,16244,8099,14
"8347","North America","US","Massachusetts","2020-08-10",108299,517,227,16245,8100,13
"8348","North America","US","Massachusetts","2020-08-11",108301,489,217,16245,8100,12
"8349","North America","US","Massachusetts","2020-08-12",108303,462,208,16245,8101,11
"8350","North America","US","Massachusetts","2020-08-13",108304,437,198,16246,8101,11
"8351","North America","US","Massachusetts","2020-08-14",108306,414,190,16246,8102,10
"8352","North America","US","Massachusetts","2020-08-15",108307,391,181,16246,8102,9
"8353","North America","US","Michigan","2020-06-29",67375,3040,826,10104,6313,98
"8354","North America","US","Michigan","2020-06-30",67440,2911,797,10114,6321,93
"8355","North America","US","Michigan","2020-07-01",67501,2787,769,10123,6329,89
"8356","North America","US","Michigan","2020-07-02",67559,2668,742,10132,6336,85
"8357","North America","US","Michigan","2020-07-03",67613,2553,715,10140,6343,81
"8358","North America","US","Michigan","2020-07-04",67663,2442,690,10148,6350,77
"8359","North America","US","Michigan","2020-07-05",67710,2335,665,10155,6356,74
"8360","North America","US","Michigan","2020-07-06",67754,2231,641,10161,6362,70
"8361","North America","US","Michigan","2020-07-07",67795,2132,617,10167,6367,67
"8362","North America","US","Michigan","2020-07-08",67834,2036,594,10173,6372,64
"8363","North America","US","Michigan","2020-07-09",67870,1944,572,10179,6377,61
"8364","North America","US","Michigan","2020-07-10",67903,1856,551,10184,6381,58
"8365","North America","US","Michigan","2020-07-11",67935,1771,530,10188,6385,55
"8366","North America","US","Michigan","2020-07-12",67964,1690,510,10193,6389,52
"8367","North America","US","Michigan","2020-07-13",67991,1612,490,10197,6393,49
"8368","North America","US","Michigan","2020-07-14",68016,1536,471,10201,6396,47
"8369","North America","US","Michigan","2020-07-15",68040,1465,453,10204,6399,45
"8370","North America","US","Michigan","2020-07-16",68062,1396,436,10208,6402,42
"8371","North America","US","Michigan","2020-07-17",68083,1330,419,10211,6405,40
"8372","North America","US","Michigan","2020-07-18",68102,1267,402,10213,6407,38
"8373","North America","US","Michigan","2020-07-19",68120,1206,386,10216,6410,36
"8374","North America","US","Michigan","2020-07-20",68136,1148,371,10219,6412,34
"8375","North America","US","Michigan","2020-07-21",68151,1093,356,10221,6414,32
"8376","North America","US","Michigan","2020-07-22",68166,1040,342,10223,6416,31
"8377","North America","US","Michigan","2020-07-23",68179,989,328,10225,6418,29
"8378","North America","US","Michigan","2020-07-24",68191,941,315,10227,6420,28
"8379","North America","US","Michigan","2020-07-25",68203,895,302,10229,6421,26
"8380","North America","US","Michigan","2020-07-26",68213,851,290,10230,6423,25
"8381","North America","US","Michigan","2020-07-27",68223,809,278,10232,6424,23
"8382","North America","US","Michigan","2020-07-28",68232,768,267,10233,6425,22
"8383","North America","US","Michigan","2020-07-29",68241,730,256,10234,6426,21
"8384","North America","US","Michigan","2020-07-30",68248,694,246,10235,6427,20
"8385","North America","US","Michigan","2020-07-31",68256,659,235,10237,6428,19
"8386","North America","US","Michigan","2020-08-01",68262,626,226,10238,6429,18
"8387","North America","US","Michigan","2020-08-02",68269,594,216,10238,6430,17
"8388","North America","US","Michigan","2020-08-03",68274,564,207,10239,6431,16
